title,artist,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
Birthday,Katy Perry,2xLOMHjkOK8nzxJ4r6yOKR,pop,0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,6
Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",4X5xWMINgGA6l0GoyYkMcr,pop,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,6
This Is Love,"will.i.am, Eva Simons",7IohFKIwrb75c4XaqX7WWo,pop,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,13
She Looks So Perfect,5 Seconds of Summer,1CQ2cMfrmFM1YdfmjENKVE,pop,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,0
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,pop,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,3
I Wanna Go,Britney Spears,5cCAZS9VhLGEDV4NCfieeg,pop,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,6
Dirty Talk,Wynter Gordon,6IAfQUFWaQdqoTz0P1jk9W,pop,0.689,0.789,11,-5.459,1,0.0342,0.0342,0.00129,0.104,0.895,130.01,6
Scream,Usher,12eMQUn2GzfsfsQLH53M19,pop,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,3
We R Who We R,Kesha,3LUWWox8YYykohBbHUrrxd,pop,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,6
Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,pop,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,4
The Way I Are,"Timbaland, Keri Hilson, D.O.E.",2bLqfJjuC5syrsgDsZfGmn,pop,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,2
Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",6s8nHXTJVqFjXE4yVZPDHR,pop,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,8
Don't Upset The Rhythm (Go Baby Go),Noisettes,6Pfp47eUtnj2D1LMMtmDne,pop,0.691,0.876,6,-3.953,1,0.0378,0.013,0.00483,0.0655,0.658,120.272,6
LoveGame,Lady Gaga,0eH2eHURaXUP15D8gQlfjx,pop,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,8
Sexy Bitch (feat. Akon),"David Guetta, Akon",127uq83uGFapbddqiMUKky,pop,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,3
Can't Stop Dancin',Becky G,5NetSTs4dgiR6GLrZOQcwJ,pop,0.645,0.669,0,-7.946,0,0.0638,0.00545,0.00138,0.0997,0.568,100.052,8
All Around The World,"Justin Bieber, Ludacris",1Mg8vLBYwizu7AuhYQO64V,pop,0.689,0.816,3,-3.951,0,0.178,0.0188,2.42e-06,0.181,0.776,127.972,8
International Love (feat. Chris Brown),"Pitbull, Chris Brown",62zFEHfAYl5kdHYOivj4BC,pop,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,8
Wild - UK Version,"Jessie J, Big Sean, Dizzee Rascal",4YCCwOhHTQcrmWi5ofmUxN,pop,0.798,0.778,11,-8.633,0,0.29,0.00684,1.79e-06,0.0883,0.403,129.028,9
Heatwave (feat. Ms. D),"Wiley, Ms D",63bsPe8aayiERVIgTV9EBS,pop,0.644,0.863,5,-5.404,1,0.318,0.109,0.0,0.109,0.642,129.275,7
Who's That Chick? (feat. Rihanna),David Guetta,6qUSs4FDzZUdAhY6JDIJfa,pop,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,3
Pon de Replay,Rihanna,3U3Ff8ZvL6oEu1r98gCCWW,pop,0.756,0.632,7,-8.441,1,0.164,0.000165,0.000886,0.0963,0.505,99.009,6
Leave (Get Out),JoJo,3DOxMCaNBNvnjSzpHUSjE3,pop,0.697,0.565,5,-6.899,1,0.201,0.161,4.73e-05,0.082,0.457,87.043,9
I'm a Slave 4 U,Britney Spears,6ldwfK0yWgTAlmIfuQkTYN,pop,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,8
Alejandro,Lady Gaga,0iOu4s8w3pE9vbpb1SHXsL,pop,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,3
Waiting All Night (feat. Ella Eyre),"Rudimental, Ella Eyre",1uWTlK72KKpzsCHhu62OV5,pop,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,15
We're in Heaven - Radio Edit,Bryce,3OzHb46P72NR5fGK0BJst4,pop,0.662,0.888,0,-2.396,0,0.037,0.0156,1.57e-05,0.757,0.55,127.966,5
Down,"Jay Sean, Lil Wayne",6cmm1LMvZdB5zsCwX5BjqE,pop,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,4
Fire Burning,Sean Kingston,2oENJa1T33GJ0w8dC167G4,pop,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,4
Air Balloon,Lily Allen,1DIS8YXZKxePLmY7Z8UC4I,pop,0.717,0.678,8,-6.167,1,0.0379,0.0195,0.000434,0.201,0.556,94.976,6
Not On Drugs,Tove Lo,3zK3kzz1U8KEa8v9Kj8hu8,pop,0.7,0.635,1,-6.019,0,0.0374,0.00629,0.0,0.135,0.594,124.953,8
Lights Down Low (feat. Waka Flocka Flame),"Maejor, Waka Flocka Flame",0hkR93a0LriV2CQUhSXw3h,pop,0.717,0.858,7,-3.469,0,0.0422,0.0694,2.8e-06,0.0801,0.67,155.41,3
SOS,Rihanna,30cSNer6TV8x2utjULVeQ5,pop,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,6
This Could Be Us,Rae Sremmurd,4jTiyLlOJVJj3mCr7yfPQD,pop,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,8
LOVE & HATE (Prod. Gesaffelstein),"KayCyy, Gesaffelstein",0nJ4KRmRYS9R93rYN4YzPo,pop,0.576,0.329,0,-7.991,0,0.0314,0.96,0.0147,0.0964,0.0387,134.008,12
Sugar,Maroon 5,494OU6M7NOf4ICYb4zWCf5,pop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,4
Roar,Katy Perry,6LChPeIMte68qTHRX4PnGY,pop,0.667,0.782,7,-4.382,0,0.0317,0.00755,1.41e-05,0.494,0.44,89.972,5
never have i ever,Casey Baer,3Xd99mhH9oQVZTzTlVo2yI,pop,0.587,0.324,5,-9.607,1,0.0301,0.645,2.55e-06,0.111,0.457,129.88,12
All The Cool Kids Get High,Leah Sykes,5fmEmgItv5hpXd5yGbpLxT,pop,0.704,0.62,0,-5.853,1,0.0345,0.0717,0.000309,0.0997,0.48,110.01,4
Girls Like You (feat. Cardi B) - Cardi B Version,"Maroon 5, Cardi B",6FRLCMO5TUHTexlWo8ym1W,pop,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,4
Shiny Demise,Neptune,32jZ6tSLsSwFJkxNdWiqFx,pop,0.341,0.257,7,-13.223,1,0.113,0.764,0.000134,0.112,0.074,165.358,12
Monster,Emergency Tiara,3IvV5iTfMtuEmUy7tRBNy4,pop,0.588,0.382,0,-9.446,1,0.0286,0.49,6.19e-06,0.0432,0.495,96.909,12
Shake It Off,Taylor Swift,0cqRj7pUJDkTCEsJkx8snD,pop,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,0
Closer,"The Chainsmokers, Halsey",7BKLCZ1jbUBVqRi2FVlTVw,pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,6
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",5knuzwU65gJK7IF5yJsuaW,pop,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,3
All About That Bass,Meghan Trainor,0ifSeVGUr7py5GggttDhXw,pop,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,6
Chandelier,Sia,4VrWlk8IQxevMvERoX08iC,pop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,14
Love Me Like You Do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP,pop,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,13
Rude,MAGIC!,3tCwjWLicbjsMCvXhN0WOE,pop,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062,4
A Thousand Years,Christina Perri,1qU8pLmJNC0V2aSOStjWcX,pop,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048,12
Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",2ONIJ40u0Attbm3miIIpNO,pop,0.592,0.788,6,-4.924,0,0.201,0.0599,2.54e-06,0.125,0.755,89.949,9
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,6JV2JOEocMgcZxYSZelKcc,pop,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,4
Bad Blood,"Taylor Swift, Kendrick Lamar",6xsEAm6w9oMQYYg3jkEkMT,pop,0.654,0.655,11,-7.388,0,0.106,0.0294,0.0,0.139,0.221,170.16,15
24K Magic,Bruno Mars,2gFvRmQiWg9fN9i74Q0aiw,pop,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,4
Dynamite,BTS,5QDLhrAOJJdNAmCTJ8xMyW,pop,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,8
Forget Me Not,"Andra, Dorian",1lrDiDfD5zWbPfHy9ZQfwJ,pop,0.698,0.664,11,-5.774,0,0.0603,0.0601,0.0,0.285,0.286,134.843,3
Love Can Save It All,Andra,7xnmMO1xRCAU9sgcRhoX0Q,pop,0.525,0.767,4,-4.45,1,0.0366,0.291,0.0,0.109,0.296,139.939,14
Lie to Me,Andra,6QpHHTPS6jsQn5gfUXpA0h,pop,0.599,0.682,2,-5.377,1,0.059,0.114,0.0,0.0419,0.224,74.992,14
That Bitch,Megan Winsor,13I02lrL0gQH0lzfi4VCdi,pop,0.567,0.876,8,-5.405,1,0.0794,0.039,0.000136,0.0464,0.776,184.13,0
Señorita,"Shawn Mendes, Camila Cabello",0TK2YIli7K1leLovkQiNik,pop,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,3
You Belong With Me,Taylor Swift,7G6TDmGJXDoBaV6NGj3Yic,pop,0.688,0.775,6,-4.436,1,0.0381,0.151,1.98e-05,0.104,0.469,129.969,6
Halo,Beyoncé,2CvOqDpQIMw69cCzWqr5yr,pop,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,13
Elastic Heart (Instrumental Mix),Kar Vogue,1yCvoLVgZlK9Jk6iPkAtIb,pop,0.693,0.858,2,-8.072,1,0.0315,8.93e-05,0.972,0.102,0.739,130.006,11
Bon Appétit,"Katy Perry, Migos",4rHmKlFRiFzabiVO6e9w2e,pop,0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,6
I Will Always Love You,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,pop,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,12
Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",2Sh4sAOfnSHEVKFyysxzat,pop,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,3
Rain Over Me (feat. Marc Anthony),"Pitbull, Marc Anthony",2cZrrQMjB63c0iIugYH9zS,pop,0.61,0.906,0,-2.117,1,0.0648,0.00416,0.0,0.758,0.294,127.916,5
La La La,"Naughty Boy, Sam Smith",3wPPWcVuinAU7dXcJXtCID,pop,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,13
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",1x5sYLZiu9r5E43kMlt9f8,pop,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,8
Never Say Never,"Justin Bieber, Jaden",5GYbkDveRD2I8M5ZJ14hWn,pop,0.739,0.807,0,-5.063,1,0.0652,0.0181,0.0,0.295,0.632,97.048,4
Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,pop,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,6
One More Night,Maroon 5,6cpk00i5TxCqSeqNi2HuIe,pop,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,8
No Lie,"Sean Paul, Dua Lipa",48QmG1dfvMuYLxMPt7KSRA,pop,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,6
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",6kPJZM97LwdG9QIsT7khp6,pop,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,3
What's My Name?,"Rihanna, Drake",5FTCKvxzqy72ceS4Ujux4N,pop,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,4
The One That Got Away,Katy Perry,4uQY80TKE1u4ZQZQKHzVEi,pop,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,8
They Don't Care About Us,Michael Jackson,3wuCCNCnBhJlwkIJTBZFiv,pop,0.859,0.905,0,-5.539,0,0.129,0.205,0.00837,0.322,0.731,89.946,8
Locked Away (feat. Adam Levine),"R. City, Adam Levine",0sQLhT32E9ZG2zn5iYR6nN,pop,0.508,0.677,1,-5.696,1,0.0656,0.328,0.0,0.0491,0.575,121.928,4
Say My Name,"David Guetta, Bebe Rexha, J Balvin",0YammaEkYSeo9vQYZ1OwS6,pop,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,3
Love Me Again,John Newman,5TbzAWWc5eJaANpA9kfGCd,pop,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,13
Single Ladies (Put a Ring on It),Beyoncé,557un1HgwYMuqfWGSTmnxw,pop,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,7
Careless Whisper,George Michael,5WDLRQ3VCdVrKw0njWe5E5,pop,0.575,0.643,2,-8.854,0,0.0331,0.136,1.65e-06,0.249,0.789,152.854,8
Locked out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,pop,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,6
You Are The Reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,pop,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,12
Wildest Dreams,Taylor Swift,3fVnlF4pGqWI9flVENcT28,pop,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,0
Animals,Maroon 5,16pwlVsypm4aDKMhXdOuXg,pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,15
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",0n4bITAu0Y0nigrz3MFJMb,pop,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,6
The Heart Wants What It Wants,Selena Gomez,4n8jPTf8wgI99ryFmbnDPc,pop,0.617,0.792,7,-4.873,0,0.0379,0.0536,0.0,0.142,0.631,83.067,13
Better,Khalid,4T3fNx3CgwDRRYgmFCbD4J,pop,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,13
Santeria,Sublime,2hnMS47jN0etwvFPzYk11f,rock,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,8
Livin' On A Prayer,Bon Jovi,37ZJ0p5Jm13JPevGcx4SkF,rock,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,4
Sweet Child O' Mine,Guns N' Roses,7snQQk1zcKl8gZ92AnueZW,rock,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,14
What I Got,Sublime,3B4q6KbHbGV51HO3GznBFF,rock,0.804,0.696,7,-7.47,1,0.0899,0.00877,0.000985,0.314,0.657,95.721,6
Kickstart My Heart,Mötley Crüe,6imjJij6aCM0IbbODUzJQn,rock,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,13
Welcome To The Jungle,Guns N' Roses,0G21yYKMZoHa30cYVi1iA8,rock,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,14
Chop Suey!,System Of A Down,2DlHlPMa4M17kufBvI2lEN,rock,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,15
In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,rock,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,13
You Give Love A Bad Name,Bon Jovi,0rmGAIH9LNJewFw7nKzZnc,rock,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,8
Paradise City,Guns N' Roses,6eN1f9KNmiWEhpE2RhQqB5,rock,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,14
Bohemian Rhapsody - Remastered 2011,Queen,4u7EnebtmKWzUH433cf5Qv,rock,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,13
Headstrong,Trapt,1AEYT6VxrxXPMoQUxsY0E4,rock,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,15
All Summer Long,Kid Rock,5rX6C5QVvvZB7XckETNych,rock,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,6
Numb,Linkin Park,2nLtzopw4rPReszdYBJU6h,rock,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,5
Don't Stop Me Now - Remastered 2011,Queen,5T8EDUDqKcs6OSOwEsfqG7,rock,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,5
Pour Some Sugar On Me - Remastered 2017,Def Leppard,0PdM2a6oIjqepoEfcJo0RO,rock,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,13
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,rock,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,0
Black Hole Sun,Soundgarden,2EoOZnxNgtmZaD8uUmz2nD,rock,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,14
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,rock,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,3
Rx (Medicate),Theory of a Deadman,2UZtI2HUyLRzqBjodvcUmY,rock,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,4
Fake It,Seether,4eAwB5pnKFTmsgc3zWoYO0,rock,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,6
Mr. Brightside,The Killers,003vvx7Niy0yvhvHt4a68B,rock,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,0
Home Sweet Home - 2021 - Remaster,Mötley Crüe,2C0hJUVjp7FSchyhYiceJq,rock,0.395,0.777,5,-5.848,1,0.0334,0.097,5.52e-06,0.197,0.12,75.575,14
Toxicity,System Of A Down,0snQkGI5qnAmohLE7jTsTn,rock,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,14
Hail to the King,Avenged Sevenfold,5anCkDvJ17aznvK5TED5uo,rock,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,8
The Diary of Jane - Single Version,Breaking Benjamin,0faXHILILebCGnJBPU6KJJ,rock,0.392,0.964,10,-4.441,0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,15
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,rock,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,9
"Girls, Girls, Girls",Mötley Crüe,549Go7a66CX6k523uK9kUv,rock,0.599,0.931,7,-4.653,1,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,0
November Rain,Guns N' Roses,3YRCqOhFifThpSRFJ1VWFM,rock,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,14
Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,rock,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,14
Monster,Skillet,2UREu1Y8CO4jXkbvqAtP7g,rock,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,6
Bad Company,Five Finger Death Punch,1UWGkn34CD31VQfdi4D8Zp,rock,0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,13
Africa,TOTO,2374M0fQpWi3dLnB54qaLX,rock,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,12
Duality,Slipknot,61mWefnWQOLf90gepjOCb3,rock,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,15
I Will Not Bow,Breaking Benjamin,2yXyz4NLTZx9CLdXfLTp5E,rock,0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,6
Wanted Dead Or Alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,rock,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,0
Bodies,Drowning Pool,7CpbhqKUedOIrcvc94p60Y,rock,0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,8
Knockin' On Heaven's Door,Guns N' Roses,4JiEyzf0Md7KEFFGWDDdCr,rock,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,14
Bad Liar,Imagine Dragons,2RSHsoi04658QL5xgQVov3,rock,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,0
Dr. Feelgood,Mötley Crüe,2cc9k15AifO7RfxxuEExkS,rock,0.535,0.967,2,-4.082,1,0.0678,0.000885,0.0181,0.233,0.353,110.975,14
Bulls On Parade,Rage Against The Machine,0tZ3mElWcr74OOhKEiNz1x,rock,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,0
We're Not Gonna Take It,Twisted Sister,1hlveB9M6ijHZRbzZ2teyh,rock,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,0
Crazy Bitch,Buckcherry,5XfQTbialQHn9PhDb0p85H,rock,0.661,0.978,1,-3.064,0,0.107,0.0247,0.0,0.0856,0.592,98.019,8
Down with the Sickness,Disturbed,40rvBMQizxkIqnjPdEWY1v,rock,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,8
What I've Done,Linkin Park,18lR4BzEs7e3qzc0KVkTpU,rock,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,14
B.Y.O.B.,System Of A Down,0EYOdF5FCkgOJJla8DI2Md,rock,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,8
Porn Star Dancing,"My Darkest Days, Zakk Wylde",3Q8zopc4ABXhysDb1sgLVW,rock,0.477,0.917,2,-3.399,1,0.0814,0.0139,0.0,0.0756,0.267,160.021,0
Wrong Side of Heaven,Five Finger Death Punch,11Ojp7JniVvwd0gmgvyKkd,rock,0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,15
Here I Go Again - 2018 Remaster,Whitesnake,6Nd6ntkzr4t8o1FKPGOSMt,rock,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,14
Shout At The Devil,Mötley Crüe,6VZivrPxu9MJ5rIPIERg56,rock,0.5,0.946,5,-5.428,1,0.072,0.0221,4.21e-05,0.068,0.45,94.544,14
Every Rose Has Its Thorn - Remastered 2003,Poison,43GS3mtezoIFiuIZCLLiDY,rock,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12e-05,0.369,0.292,140.167,14
Wrong Way,Sublime,2PdIo7ewQPuAsP99LVg9uy,rock,0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,6
It's My Life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,rock,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,8
The Red,Chevelle,1gyee1JuFFiP476LQpRMYU,rock,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,15
I Stand Alone,Godsmack,6eYUbXmncekAKMYZcsSkyD,rock,0.218,0.93,8,-4.438,1,0.0633,4.15e-05,0.0,0.126,0.367,166.078,0
Freak On a Leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,rock,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,14
Before I Forget,Slipknot,6wqJeItl3Vc3az4ZicSQAB,rock,0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,5
Whatever It Takes,Imagine Dragons,6Qn5zhYkTa37e91HC1D7lb,rock,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,3
Addicted,Saving Abel,3pxCXv0NACYfYnLjFcQW5D,rock,0.512,0.864,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018,0
Man in the Box,Alice In Chains,6gZVQvQZOFpzIy3HblJ20F,rock,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,6
Jekyll and Hyde,Five Finger Death Punch,6efSwlK3LOlWOeKK9xlUKF,rock,0.537,0.964,9,-4.157,1,0.113,0.000599,1.14e-05,0.0564,0.712,155.017,0
Hotel California - 2013 Remaster,Eagles,40riOy7x9W7GXjyGp4pjAv,rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
Under Pressure - Remastered 2011,"Queen, David Bowie",2fuCquhmrzHpu5xcA1ci9x,rock,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,4
You're Going Down,Sick Puppies,3PgAALbop8jxkXSZPyd0ct,rock,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,14
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3gdewACMIVMEWVbyb8O9sY,rock,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,12
Aerials,System Of A Down,4e9eGQYsOiBcftrWXwsVco,rock,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,13
